19 15 -0.130797
19 16 -0.380230
19 17 -0.303842
19 18 -0.392158
19 19 -0.064587
19 20 0.070297
19 21 0.111290
19 22 -0.459783
19 23 -0.092989
19 24 0.084359
19 25 -0.104177
19 26 0.250092
19 27 0.083185
19 28 -0.435071
19 29 -0.577278
19 30 -0.410723
19 31 -0.541967

20 0 -0.341297
20 1 -0.227632
20 2 -0.194582
20 3 -0.043125
20 4 0.112111
20 5 0.075179
20 6 -0.046775
20 7 0.081516
20 8 -0.010486
20 9 0.021172
20 10 -0.208471
20 11 -0.457532
20 12 -0.261383
20 13 -0.425990
20 14 -0.234439
20 15 -0.235280
20 16 -0.183258
20 17 -0.261270
20 18 -0.676544
20 19 -0.268476
20 20 -0.124736
20 21 -0.084028
20 22 0.032933
20 23 -0.112850
20 24 0.215614
20 25 0.166520
20 26 0.520702
20 27 -0.138511
20 28 -0.510156
20 29 -0.409119
20 30 -0.657531
20 31 -0.186362

21 0 -0.214109
21 1 -0.392591
21 2 -0.156309
21 3 -0.186104
21 4 0.133769
21 5 -0.154144
21 6 -0.138349
21 7 0.071875
21 8 0.267308
21 9 -0.053474
21 10 -0.353688
21 11 -0.313295
21 12 -0.465853
21 13 -0.111337
21 14 -0.191080
21 15 -0.430514
21 16 -0.342959
21 17 -0.258733
21 18 -0.141338
21 19 -0.491276
21 20 -0.539237
21 21 -0.333434
21 22 -0.078036
21 23 0.196032
21 24 0.364415
21 25 0.270469
21 26 -0.019298
21 27 -0.436155
21 28 -0.437362
21 29 -0.283782
21 30 -0.253836
21 31 -0.226664

22 0 -0.407443
22 1 -0.209719
22 2 -0.096177
22 3 -0.290858
22 4 -0.160208
22 5 0.332666
22 6 -0.150625
22 7 -0.125220
22 8 -0.189015
22 9 0.005853
22 10 -0.434257
22 11 -0.463982
22 12 -0.108769
22 13 -0.089865
22 14 0.210946
22 15 0.383560
22 16 0.060365
22 17 -0.098009
22 18 -0.139221
22 19 -0.501419
22 20 -0.282582
22 21 -0.235234
22 22 0.320443
22 23 0.434738
22 24 0.452658
22 25 0.172672
22 26 -0.119696
22 27 -0.407723
22 28 -0.117791
22 29 -0.239812
22 30 -0.081787
22 31 0.008639

23 0 0.115263
23 1 0.145954
23 2 -0.022745
23 3 -0.096095
23 4 0.010032
23 5 0.566778
23 6 0.204351
23 7 0.179809
23 8 0.120164
23 9 -0.202813
23 10 -0.261209
23 11 0.210221
23 12 0.232582
23 13 0.221386
23 14 0.410879
23 15 0.449748
23 16 0.369626
23 17 0.223122
23 18 0.333358
23 19 -0.407847
23 20 -0.239168
23 21 0.033275
23 22 0.327920
23 23 0.161293
23 24 0.104979
23 25 -0.206248
23 26 -0.104629
23 27 -0.181683
23 28 0.066751
23 29 -0.044725
23 30 -0.094424
23 31 0.349848

24 0 0.145889
24 1 -0.055638
24 2 -0.105044
24 3 -0.417874
24 4 -0.076153
24 5 0.222842
24 6 0.704503
24 7 0.165641
24 8 0.014380
24 9 0.147964
24 10 0.033254
24 11 -0.099896
24 12 0.546849
24 13 0.139584
24 14 0.106963
24 15 0.296507
24 16 0.337764
24 17 0.247934
24 18 -0.173309
24 19 0.010954
24 20 0.066472
24 21 0.459069
24 22 0.338176
24 23 0.462283
24 24 0.134240
24 25 -0.183952
24 26 -0.001050
24 27 0.312547
24 28 -0.646501
24 29 -0.300308
24 30 -0.315050
24 31 0.169769

25 0 -0.280437
25 1 -0.536552
25 2 -0.525591
25 3 -0.214463
25 4 -0.339207
25 5 0.119620
25 6 0.527557
25 7 0.037510
25 8 0.129988
25 9 -0.012808
25 10 0.185365
25 11 0.108010
25 12 -0.159967
25 13 0.016057
25 14 0.079713
25 15 0.012024
25 16 -0.028557
25 17 0.082830
25 18 -0.165852
25 19 -0.436315
25 20 -0.550119
25 21 -0.156481
25 22 0.216252
25 23 0.473621
25 24 0.150352
25 25 0.168668
25 26 0.253998
25 27 -0.149354
25 28 -0.344531
25 29 -0.560158
25 30 0.103254
25 31 0.212955

26 0 -0.421497
26 1 -0.137685
26 2 -0.302294
26 3 -0.408710
26 4 -0.219100
26 5 -0.097570
26 6 0.406872
26 7 0.307341
26 8 0.195431
26 9 0.165597
26 10 -0.112367
26 11 -0.127280
26 12 0.083349
26 13 0.013065
26 14 -0.258835
26 15 0.134973
26 16 -0.285599
26 17 -0.113796
26 18 -0.166415
26 19 -0.461215
26 20 -0.335867
26 21 -0.341998
26 22 0.297387
26 23 0.304951
26 24 0.381909
26 25 -0.036246
26 26 0.118123
26 27 -0.043715
26 28 0.002838
26 29 -0.054546
26 30 0.319826
26 31 -0.516044

27 0 -0.148244
27 1 -0.210772
27 2 -0.407624
27 3 -0.326415
27 4 -0.308233
27 5 0.005996
27 6 0.373481
27 7 0.237019
27 8 0.049367
27 9 -0.400366
27 10 -0.224199
27 11 0.016523
27 12 -0.039391
27 13 -0.241401
27 14 -0.155567
27 15 -0.050313
27 16 -0.258785
27 17 -0.182747
27 18 0.158208
27 19 -0.174696
27 20 -0.267412
27 21 -0.387235
27 22 -0.401926
27 23 -0.080186
27 24 0.556666
27 25 0.230456
27 26 -0.462752
27 27 -0.173004
27 28 -0.220207
27 29 -0.391778
27 30 -0.396184
27 31 -0.547742

28 0 -0.477635
28 1 0.066343
28 2 -0.530294
28 3 0.021765
28 4 -0.603760
28 5 0.232922
28 6 0.298644
28 7 0.539027
28 8 0.291196
28 9 -0.425337
28 10 -0.685522
28 11 -0.362719
28 12 -0.292086
28 13 -0.243435
28 14 -0.212765
28 15 -0.286851
28 16 0.387177
28 17 0.131731
28 18 0.123463
28 19 -0.422256
28 20 -0.193670
28 21 -0.527129
28 22 -0.320543
28 23 0.333781
28 24 0.276989
28 25 0.053666
28 26 -0.081511
28 27 -0.256513
28 28 -0.384554
28 29 -0.461374
28 30 -0.362071
28 31 -0.884895

29 0 -0.369441
29 1 -0.247743
29 2 -0.076877
29 3 -0.241525
29 4 0.261508
29 5 0.208694
29 6 0.363976
29 7 0.434956
29 8 0.061574
29 9 0.023188
29 10 -0.561832
29 11 -0.147603
29 12 -0.283013
29 13 -0.576073
29 14 -0.037545
29 15 -0.199903
29 16 0.084442
29 17 -0.058397
29 18 0.081718
29 19 -0.289486
29 20 -0.631156
29 21 -0.313991
29 22 -0.141289
29 23 0.234996
29 24 0.479477
29 25 0.110642
29 26 0.063085
29 27 0.148171
29 28 -0.296770
29 29 -0.115569
29 30 -0.300765
29 31 -0.038295

30 0 -0.028672
30 1 -0.036844
30 2 -0.527451
30 3 -0.319158
30 4 0.091530
30 5 0.050350
30 6 0.207296
30 7 0.329607
30 8 0.249767
30 9 -0.146255
30 10 -0.652869
30 11 -0.540394
30 12 -0.214409
30 13 0.101413
30 14 0.131558
30 15 0.094126
30 16 0.387136
30 17 -0.068281
30 18 -0.050138
30 19 -0.178665
30 20 -0.330285
30 21 -0.437717
30 22 0.361207
30 23 -0.254258
30 24 0.381909
30 25 0.462311
30 26 -0.049336
30 27 -0.131966
30 28 0.049391
30 29 -0.636950
30 30 -0.293499
30 31 -0.255894

31 0 -0.492844
31 1 -0.068138
31 2 -0.231542
31 3 0.161440
31 4 0.006013
31 5 0.055385
31 6 0.357452
31 7 0.354780
31 8 0.238921
31 9 0.044309
31 10 -0.286795
31 11 -0.650224
31 12 -0.380995
31 13 -0.609230
31 14 -0.131049
31 15 0.243366
31 16 0.028487
31 17 -0.215277
31 18 -0.285389
31 19 -0.417767
31 20 -0.240030
31 21 -0.044443
31 22 0.311638
31 23 -0.236555
31 24 0.254291
31 25 0.205722
31 26 0.001270
31 27 -0.540803
31 28 -0.717668
31 29 -0.367338
31 30 -0.611108
31 31 -0.199444

# 28 31 0.884895
